STATEFP,COUNTYFP,FIPS,Producing,NatRes,Construction,Manufacturing,Services,Trade,Information,Financial,Professional,EducationHealth,Hospitality,Other,Public,Unclassified
36,055,36055,1.003327144,0.126662589,0.785923235,1.278918367,1.007637314,0.824736502,0.914397343,0.838950079,1.076385762,1.273283308,0.786509345,1.196542354,0.735135652,1.227897696
36,057,36057,1.543357078,0.809055969,0.857075309,2.06105691,0.912279053,1.231891098,0.596962032,0.40882776,0.280645943,1.236828482,0.536838666,0.934539907,1.323607485,0.779484787
36,059,36059,0.535159761,0.023946216,1.041648391,0.338646222,1.092472547,1.08005975,0.975610412,1.189487368,0.882885673,1.222560743,0.91064244,1.515624643,0.854310521,3.218730628
36,061,36061,0.195146936,0.004842798,0.350305294,0.14080139,1.117554294,0.590490958,3.155060008,2.887255836,1.678355029,0.782735885,1.078265838,1.392665266,0.876402138,1.822815761
36,063,36063,1.218954032,0.891621675,0.905310833,1.456048323,0.972930709,1.054232558,0.351591347,0.47607529,0.607192359,0.878965817,1.466571607,0.968813527,1.314262748,2.477271963
36,065,36065,0.781417865,0.357430943,0.542719449,0.991098683,1.073889504,0.887425019,0.71017514,1.103769368,0.515472347,1.388433893,0.788930361,0.906211177,1.785947813,0.977699379
36,067,36067,0.841404856,0.293102312,0.897886618,0.906056674,1.038844964,1.131712237,0.74241156,1.010457368,0.856731782,1.139338619,0.868221519,1.091623244,0.931556018,1.031566929
36,069,36069,1.316644312,1.022884621,1.074452444,1.508098362,0.951998285,1.138510473,0.704303982,0.526869925,0.511905534,1.032861008,1.183692921,1.003073271,0.857217438,1.251781827
36,071,36071,0.709323409,0.584052274,0.762629394,0.703231118,1.06098957,1.430155621,0.839219213,0.561645948,0.679225805,1.089376973,0.804782094,1.393848451,1.256228661,2.172325104
36,073,36073,2.009744692,5.697400449,0.702555224,2.126148093,0.831041343,0.612843161,0.296678265,0.913158212,0.38648677,0.882228468,0.635456938,0.814639643,2.925677333,0.914812581
36,075,36075,1.089512821,0.843593377,0.997844816,1.187112504,1.013525479,1.205144006,0.361905122,0.466513094,0.331822869,1.049478952,1.119122625,0.985449188,1.718890621,1.493944943
36,077,36077,0.507202687,0.386404671,0.416482612,0.580802128,1.124804711,0.868082687,0.444451096,0.939264763,0.299338514,1.534114551,1.596554015,0.79725255,1.167818942,0.901357213
36,079,36079,1.065034201,0.14782094,1.9837182,0.707231534,1.000426357,0.875296605,0.793967051,0.546275087,0.673354635,1.157720059,0.987994014,1.858790057,1.33803503,3.157004725
36,081,36081,0.802978675,0.004600738,1.728286655,0.420232281,0.994028434,1.315481143,0.600717392,0.927347823,0.586499261,1.495177204,0.79847427,1.359995183,0.387491334,4.74956966
36,083,36083,0.992631334,0.641079318,1.291142973,0.887878315,1.022876526,0.838820054,0.734288301,0.704443742,0.438313804,1.442975285,0.817950796,1.202644554,1.704346642,1.88252106
36,085,36085,0.631702609,0,1.729596448,0,1.084342436,1.042951281,0.691901164,0.533966178,0.498610923,1.803104861,0.739753016,1.295579608,0.776275613,3.622633259
36,087,36087,0.865151039,0.143906103,1.287331897,0.753162458,1.036795741,1.007240535,0.953025863,0.621591555,0.833889128,1.281116555,0.793060208,1.397667071,0.958564299,3.999117359
36,089,36089,0.842798829,1.289780914,0.758347436,0.817409686,1.043503626,0.951596005,0.474337023,0.477345877,0.367972344,1.534858601,0.760378008,0.931974596,2.2876863,1.660201835
36,091,36091,1.09375493,0.477165524,1.230805659,1.12554622,0.994790279,1.032278657,0.475713598,1.158053519,0.720215195,0.826688779,1.430307775,1.143652293,0.876848849,1.571931596
36,093,36093,0.936532256,0.098901387,0.837182835,1.138669054,1.020913137,0.859491769,0.780495792,0.616198435,1.159315543,1.210147242,0.779648293,0.956656656,1.26231056,1.45973328
36,095,36095,0.910745446,2.332451554,1.27097736,0.468891958,1.128099058,1.325769602,0.591625302,0.678708128,0.256848544,0.980255955,1.346249063,0.772678824,0.239281811,1.228993274
36,097,36097,1.477689466,2.885267735,1.064299926,1.476510836,0.956556877,0.858044691,0.283331409,0.238877187,0.210814358,0.679474575,1.856971933,0.909256884,2.31531611,1.087217997
36,099,36099,1.526504963,0.817404271,0.423033227,2.275062932,0.920413329,1.136478034,0.10507885,0.409666337,0.300311402,0.715071776,0.84202353,0.601604646,3.494529677,1.216046759
36,101,36101,1.179221928,1.022745756,0.341818865,1.682367622,0.976182103,0.784400221,0.475296708,0.540824583,1.163273518,1.109036791,0.797021685,1.15038902,1.367098218,0.808961255
36,103,36103,1.045760027,0.313593722,1.411114791,0.968338994,0.999964014,1.093837873,0.805981825,0.789022383,0.96997717,0.949827939,0.938615653,1.19913672,0.915696118,2.547152374
36,105,36105,0.689411221,1.117310758,0.637340508,0.648447605,1.065527941,0.883489567,0.313645252,0.692884591,0.391923536,1.301279964,1.212001451,1.396904718,2.484463792,2.308289562
36,107,36107,2.240169309,1.040285747,0.70870939,3.316254886,0.790187573,0.972157108,0.320231763,0.368547548,0.486750813,0.577660385,1.031226467,0.743298501,1.595446193,0.960334001
36,109,36109,0.702236531,1.157540948,0.416631679,0.78832008,1.062847122,0.649508138,0.414892419,0.597308747,0.475594771,2.124091811,0.816336442,1.044805846,0.895766396,1.317403215
36,111,36111,0.830644257,1.593923746,0.909376717,0.659338952,1.040216572,1.063623216,0.681362096,0.680294307,0.507751617,1.094372149,1.214721302,1.182005932,1.893405169,2.485680503
36,113,36113,0.749854439,0.318412144,0.674729185,0.868465252,1.053768901,0.896159191,0.88132431,0.684803907,0.755283231,0.810939031,2.155862916,1.202448308,1.119234429,1.200347956
36,115,36115,1.897709982,2.628539819,1.176099867,2.18711757,0.846866343,0.815969175,0.232103249,0.308978903,0.368841224,0.915899961,0.557106963,0.689503773,3.39909706,0.929147112
36,117,36117,2.213957789,4.688328557,1.18362814,2.381655079,0.789961865,0.880633813,0.308074885,0.400166803,0.430854716,0.961370003,0.674151494,0.691138033,1.422707323,1.737438151
36,119,36119,0.665149254,0.066786349,1.357255456,0.379307859,1.070012222,0.954644924,0.938739345,1.169013764,0.967055269,1.127025046,0.915080427,1.570856835,1.152790397,2.323118237
36,121,36121,1.579834869,5.098969058,0.608693116,1.533882281,0.91734932,0.861012984,0.330472187,0.392354916,0.758443718,0.561256336,0.812118088,1.403189079,3.140939977,1.509654409
36,123,36123,1.635939235,2.120717209,1.061573921,1.883264943,0.946090734,0.779913326,0.281901901,0.685395484,0.278493127,1.371952372,0.904228823,1.589619984,0.020100688,0.791511655
36,999,36999,0.553757231,0,1.541427033,0,1.097197634,1.126324721,4.894489519,0.935410846,2.377297814,0.256953445,0.277355994,0.892805766,0.05987367,20.71720948
37,000,37000,1.090649985,0.539989678,0.943525273,1.271420123,0.991627264,0.975878933,0.852559204,0.885445628,0.977551653,1.012342582,0.980652081,0.810188739,1.109733701,0
37,125,37125,0.713623347,0.503539023,0.915107392,0.638448278,1.069700581,0.84764559,0.383414289,0.583466116,0.568646332,1.423480796,1.60384963,0.983832748,0.98122172,0
39,000,39000,1.173839293,0.393596564,0.821886389,1.494581609,0.977421471,0.977570029,0.735840219,0.904187439,0.942406612,1.072042969,0.938127154,0.919449477,0.773941133,0.108160918
39,003,39003,1.542922021,0.250938809,0.844089934,2.162673591,0.868106545,1.016240236,0.638038239,0.482184846,0.67135874,1.25347464,0.956614054,1.185191383,0.536564616,0.015874146
39,007,39007,1.841940003,0.481076871,0.779922369,2.679294395,0.863977936,0.831300767,0.150247988,0.411319005,0.470418501,1.152622637,1.038128485,1.074696693,0.74545912,0
39,009,39009,0.524967487,0,0.733870562,0,1.115304777,1.030630547,0.886437125,0.704687479,0.671463392,1.463501697,1.418084458,0.921136814,1.116675369,0
39,017,39017,1.342545649,0.092030722,0.961382967,1.775390211,0.945469891,1.323428443,0.318139807,1.080625587,0.711692962,0.839198749,0.984995813,0.868040953,0.47818588,0.026558095
39,025,39025,1.068907554,0.119615769,1.215519648,1.151877822,0.996959125,1.235908426,0.909284391,1.22021856,0.750740057,0.844011223,1.094966489,1.019617299,0.698741093,0.039009311
39,029,39029,1.669625373,1.019296106,0.753752084,2.30293589,0.892846161,1.066101459,0.349997541,0.463745235,0.460318199,1.165494034,0.761101188,1.002141292,0.863229417,0.172922792
39,031,39031,2.562686146,1.009481812,3.04245009,2.566208165,0.735985985,0.865475841,0.248516878,0.44196679,0.322598246,1.029491862,0.63386074,0.731889467,0.471919181,0.159647106
39,035,39035,0.856697302,0.050418002,0.620485483,1.116397112,1.036125092,0.866986078,0.916621208,1.226717232,1.082765351,1.20723352,0.893032937,0.91108273,0.801283488,0.096535487
39,037,39037,2.381516808,2.515087769,1.142516234,3.066139502,0.697382846,1.116553959,0.407712979,0.664331598,0.328959909,1.008431122,0.71563163,0.905964829,0.638260102,0.043258152
39,041,39041,0.798301074,0.270798297,0.804775141,0.887445311,0.997738633,0.98487466,0.38144172,1.355146902,1.691606005,0.690232683,1.477380034,0.964845653,0.456471913,0.040851479
39,043,39043,1.282407001,0.901168166,0.527482368,1.777712159,0.969617987,0.828339645,0.556833982,0.39615102,0.280142568,0.883492878,2.533085527,0.671860651,0.669137656,0.20942015
39,045,39045,0.979955845,0.280910033,0.943041847,1.123450199,1.012075832,1.056801862,0.39664148,0.491508618,0.768986055,1.177908547,1.299840051,1.029263231,0.758822613,0.348485733
39,047,39047,1.196842714,0.671302769,0.55374647,1.653357511,0.887499642,2.145690194,0.184580183,0.856563107,0.260513315,0.914915504,0.974349839,0.503555418,0.576320616,0.036136902
39,049,39049,0.572166187,0.066689735,0.676887645,0.601329612,1.085302658,0.985459225,1.003912723,1.418505156,1.215154365,1.097211149,0.882204534,0.947688208,1.012057677,0.145915771
39,051,39051,3.058587694,1.103142344,1.076042804,4.520704702,0.573127153,0.850997292,0.331202397,0.269666403,0.322289234,0.889143066,0.835534211,0.625918516,0.642599654,0
39,053,39053,0.543487055,0.188446977,0.455393359,0.655633309,1.035281571,1.334659753,0.357418007,0.661311154,0.317013276,1.988958099,0.85449131,0.966199931,0.589428687,0.150715163
39,055,39055,2.012536588,0.629295142,1.528135392,2.528672933,0.773654336,1.060425867,0.150237414,0.44705441,0.716238383,0.964736525,0.870588394,1.301542093,0.615827298,0.011438511
39,057,39057,0.514733534,0.24978033,0.476958949,0.583060828,1.096257753,0.884197502,0.392763717,0.41944703,1.139962003,0.775559626,1.12314028,0.64788275,4.148727526,0.022196449
39,059,39059,2.121128483,2.739338135,1.63585848,2.297294667,0.764717808,0.936900766,0.28882547,0.348577837,0.399705458,1.1889532,1.062066938,0.75828734,0.513294194,0.050530403
39,061,39061,0.92973309,0.05259865,0.888953995,1.105550418,1.021781278,0.815749798,0.760164819,1.115156497,1.341448149,1.091585242,0.991926651,0.926251314,0.498304549,0.070465008
39,063,39063,2.06380984,0.162076628,0.526774412,3.261916,0.784069232,1.070318167,0.37773544,0.39348229,0.956477871,0.816831485,0.848401652,0.904269327,0.314626146,0.017449495
39,069,39069,2.743255359,1.244663357,1.337232109,3.801355094,0.597441455,0.85430567,0.663963865,0.511804036,0.202759063,1.242748887,0.526124718,1.279408967,0.793576574,0.251428224
39,073,39073,1.432824207,1.296794251,0.974106596,1.719923547,0.811409235,0.830003633,0.265657592,0.947443263,0.351128976,1.248505725,1.642944282,1.176037247,1.824121865,0
39,075,39075,3.391073344,1.043899515,2.337982608,4.397108331,0.535296978,1.080565612,0.228799136,0.388397222,0.291088347,0.517608594,0.727753344,0.450519881,0.340541512,0.040028715
39,081,39081,0.690159772,0,0.055823869,0.610924804,1.09454108,1.453324585,0.770671289,0.545733404,0.396578493,1.439887677,0.98924109,1.051111862,0.937430919,0.092376222
39,083,39083,2.002543027,0.70800092,0.776057603,2.921924471,0.777879666,0.811287404,0.331701882,0.458897798,0.631092831,1.309929681,0.896600202,0.885004029,0.469410465,0.058866677
39,085,39085,1.841306441,0.886974726,0.901116953,2.540736223,0.85714923,0.999644994,0.451721654,0.430676213,0.665631545,0.878539621,1.046405323,0.952314495,0.707308029,0.14604885
39,087,39087,0.967999901,0,1.927193466,0,0.936861739,1.407467607,0.291841543,0.663900154,0.356387653,1.897653671,0.889359896,0.825876858,0.734835415,0.034778685
39,089,39089,1.358273949,1.118177608,1.232312877,1.475211799,0.953999507,1.035792585,0.333724885,1.001777423,0.637347616,1.036679551,0.980231144,1.210860132,0.625013273,0.092900029
39,091,39091,2.098506017,0.548393024,0.660388694,3.181086925,0.756015997,1.076887204,0.187939297,0.417567458,1.123514074,0.783635779,0.752463441,0.851174978,0.508617537,0.041209891
39,093,39093,1.542772953,0.674625262,0.970688444,2.018881105,0.911354878,0.968973669,0.468259444,0.524092031,0.674050122,1.098238626,0.922202286,0.911906845,0.931230617,0.162527885
39,095,39095,1.05411382,0.121303812,0.888525263,1.310241555,0.999754609,0.958309825,0.529544801,0.624169108,0.959733449,1.236585194,1.00826243,0.973625793,0.628703024,0.063553095
39,099,39099,1.004269278,0.342633313,1.126029372,1.052021796,1.015911803,1.097460004,0.586536301,0.519383977,0.830736247,1.175017956,1.036017874,0.931225355,0.798701951,0.035232368
39,101,39101,1.945713559,0.466975762,0.540575823,2.996978898,0.783357064,0.958258848,0.929204974,0.499743231,0.493951353,1.271714104,0.802091388,0.986016871,0.52685022,0.404799247
39,103,39103,1.424230478,0.23833441,1.308053907,1.696972901,0.932616148,1.232583484,0.438052006,0.513745379,0.904322102,0.817982058,1.047281949,0.890987713,0.53770399,0.081435977
39,107,39107,2.927469969,1.820695651,1.213477308,4.093156121,0.592791538,1.056631388,0.593725077,0.646811642,0.233925031,0.81784331,0.624994982,1.08298702,0.499035331,0
39,109,39109,2.02442274,0.343925811,0.807528762,3.004208557,0.823548671,1.111657584,0.26470428,0.399724721,0.675579158,0.771022564,0.925365703,0.994740659,0.536688345,0.130223173
39,113,39113,0.938652107,0.065013169,0.745938001,1.19956836,1.022359583,0.896601082,1.474308056,0.951994074,0.894514616,1.30599709,0.918720305,0.920246556,0.540475909,0.043797377
39,115,39115,1.749302379,0.660041875,0.858195788,2.443697781,0.755639614,1.199527411,0.390772804,0.617739763,0.228176649,1.267852394,1.04151816,0.437152596,1.852332379,0
39,119,39119,0.976039899,1.278246359,0.685601448,1.091936448,0.937875031,1.30901326,0.890281562,0.558773338,0.444370631,1.499380272,1.116861179,1.23327051,0.575381045,0.265511442
39,123,39123,1.412217663,1.481380722,0.750103712,1.778969951,0.866606094,1.104925605,0.232752992,0.547099691,0.230334815,0.87054905,2.301572978,0.95121194,1.019315092,0.132907017
39,125,39125,3.094416522,8.156960703,0.500275303,3.706268791,0.506102802,0.950626969,0.200226722,0.517409817,0.196285742,1.102701554,0.505378141,0.707340327,1.060679574,0
39,127,39127,1.490229611,2.485503976,0.894206561,1.662284949,0.757270148,1.109058905,0.190140722,0.590546241,0.503127366,1.606035873,0.808389634,0.915289064,1.735103177,1.876167093
39,129,39129,1.603163555,1.043035742,1.122034144,1.975756639,0.798700463,0.977404189,0.217392748,0.516160625,0.525962839,1.134497081,0.973038098,0.739409598,2.734328442,0.178755817
39,133,39133,1.705336168,0.687869325,0.825003251,2.38126752,0.879563093,1.121472995,0.547620072,0.439958655,0.585336832,0.863446533,1.142031989,0.933831022,0.701134899,0.053064745
39,137,39137,2.802202306,1.141058629,1.819244358,3.64967924,0.608677167,0.860752877,0.257577975,0.494492046,0.421299479,0.902873687,0.770118871,1.188650762,0.74260784,0.375772376
39,139,39139,1.5862335,0.198764518,0.903857286,2.213129577,0.921236236,0.994231613,0.637324488,0.491459768,0.696661826,1.046110378,0.903491649,0.843744082,0.632010876,0.067668331
39,143,39143,2.616898011,0.842149914,0.819099313,3.942444849,0.718827039,0.779700145,0.217606845,0.572363602,0.40082189,0.911978785,0.78140147,0.87936005,0.486860461,0.056803766
39,145,39145,0.619870858,0.102900146,0.606119326,0.717963787,1.03448908,0.969119412,0.363433353,0.698708903,0.387724534,2.012859656,1.038633499,0.797105426,0.928071553,0.018002459
39,147,39147,1.890560404,0.929869739,1.0965346,2.508848263,0.858203912,1.002192414,0.70128078,0.436554816,0.308122196,1.125158175,0.90994168,1.005406129,0.539998677,0.020022328
39,149,39149,3.422855704,0.288119032,1.251086482,5.193849003,0.526333009,0.843273453,0.187408111,0.276224858,0.599125401,0.613862699,0.479093662,0.730305395,0.482777774,0.014401898
39,151,39151,1.475685826,0.577108081,0.940981321,1.93565307,0.926569952,0.949762741,0.594585481,0.775994371,0.577253911,1.177187769,1.028705133,1.086947183,0.413385286,0.035634882
39,153,39153,1.016346048,0.03220496,0.844418945,1.284649655,1.012264363,1.027836092,0.771089266,0.77479954,1.202481912,1.00176906,0.932125069,1.003110543,0.559473525,0.101595948
39,155,39155,1.499344321,0.223043857,0.790123216,2.122120949,0.921099454,1.126670749,0.442429455,0.57585372,0.601060854,1.030266026,0.962167246,0.944016775,0.753101482,0.059461627
39,159,39159,2.048638464,1.280220982,0.732437929,2.929169171,0.775250339,0.802052984,0.146299485,0.303017116,2.187495441,0.542649118,0.512993197,0.677623838,0.356952888,0.050651734
39,161,39161,2.110670159,1.192695811,0.748849191,3.042622143,0.812542778,0.840636942,0.229583551,0.964648604,0.407888515,1.025786241,0.732434097,1.132828969,0.662299713,0.559348042
39,165,39165,1.161492645,0.206215982,0.779657614,1.543764423,0.978843153,0.903724524,0.747627477,0.93587383,1.003283298,0.827948623,1.465184533,0.946415745,0.691366194,0.041678143
39,167,39167,1.546718151,1.501206333,1.324162661,1.685674813,0.911092655,1.046815647,0.12889647,0.813020429,0.504802204,1.248208639,0.803318173,0.833289925,0.600491111,0.014927869
39,169,39169,2.525040717,1.853404833,0.973374073,3.52360939,0.743712209,0.919143042,0.214853913,0.524521303,0.331625729,0.925581599,0.695282711,0.887009818,0.462135166,0.024882846
39,173,39173,1.873724196,0.734515387,1.093075486,2.514810657,0.870226268,1.162359907,0.381630898,0.466009202,0.525688701,0.744754562,0.997784494,1.089363211,0.65569391,0.018495332
39,999,39999,0.737791278,0,0,0.139433738,1.400902615,2.033715257,1.929955092,2.058532524,0.000956302,0.332136836,0.154720706,0.531073435,0.250361584,0
